"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2334096-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334096-19";"CESUBCRE";"Aprovado o Requerimento. Sim: 3; Não: 1; Abstenção: 0; e Quórum de Votação: 7. Obstrução: 0; e Total de Votantes: 4.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2334096-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334096-19";"CESUBCRE";"Aprovado o Requerimento. Sim: 3; Não: 1; Abstenção: 0; e Quórum de Votação: 7. Obstrução: 0; e Total de Votantes: 4.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2334096-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334096-19";"CESUBCRE";"Aprovado o Requerimento. Sim: 3; Não: 1; Abstenção: 0; e Quórum de Votação: 7. Obstrução: 0; e Total de Votantes: 4.";"REPUBLICANOS";"";"Sim"
"2334096-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334096-19";"CESUBCRE";"Aprovado o Requerimento. Sim: 3; Não: 1; Abstenção: 0; e Quórum de Votação: 7. Obstrução: 0; e Total de Votantes: 4.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Obstrução"
"2334096-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334096-19";"CESUBCRE";"Aprovado o Requerimento. Sim: 3; Não: 1; Abstenção: 0; e Quórum de Votação: 7. Obstrução: 0; e Total de Votantes: 4.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2334096-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334096-19";"CESUBCRE";"Aprovado o Requerimento. Sim: 3; Não: 1; Abstenção: 0; e Quórum de Votação: 7. Obstrução: 0; e Total de Votantes: 4.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2334095-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-19";"CESUBCRE";"Aprovado o Requerimento de Encerramento de Discussão. Sim: 2; Não: 1; Abstenção: 1; Quórum de votação: 4 votos; Obstrução: 1; e Total de Votantes: 5";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2334095-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-19";"CESUBCRE";"Aprovado o Requerimento de Encerramento de Discussão. Sim: 2; Não: 1; Abstenção: 1; Quórum de votação: 4 votos; Obstrução: 1; e Total de Votantes: 5";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Sim"
"2334095-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-19";"CESUBCRE";"Aprovado o Requerimento de Encerramento de Discussão. Sim: 2; Não: 1; Abstenção: 1; Quórum de votação: 4 votos; Obstrução: 1; e Total de Votantes: 5";"REPUBLICANOS";"";"Sim"
"2334095-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-19";"CESUBCRE";"Aprovado o Requerimento de Encerramento de Discussão. Sim: 2; Não: 1; Abstenção: 1; Quórum de votação: 4 votos; Obstrução: 1; e Total de Votantes: 5";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2334095-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-19";"CESUBCRE";"Aprovado o Requerimento de Encerramento de Discussão. Sim: 2; Não: 1; Abstenção: 1; Quórum de votação: 4 votos; Obstrução: 1; e Total de Votantes: 5";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2334095-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-19";"CESUBCRE";"Aprovado o Requerimento de Encerramento de Discussão. Sim: 2; Não: 1; Abstenção: 1; Quórum de votação: 4 votos; Obstrução: 1; e Total de Votantes: 5";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2334095-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-19";"CESUBCRE";"Aprovado o Requerimento de Encerramento de Discussão. Sim: 2; Não: 1; Abstenção: 1; Quórum de votação: 4 votos; Obstrução: 1; e Total de Votantes: 5";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2334095-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-19";"CESUBCRE";"Aprovado o Requerimento de Encerramento de Discussão. Sim: 2; Não: 1; Abstenção: 1; Quórum de votação: 4 votos; Obstrução: 1; e Total de Votantes: 5";"Minoria";"";"Não"
"2334095-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-19";"CESUBCRE";"Aprovado o Requerimento de Encerramento de Discussão. Sim: 2; Não: 1; Abstenção: 1; Quórum de votação: 4 votos; Obstrução: 1; e Total de Votantes: 5";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Obstrução"
"2334095-19";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-19";"CESUBCRE";"Aprovado o Requerimento de Encerramento de Discussão. Sim: 2; Não: 1; Abstenção: 1; Quórum de votação: 4 votos; Obstrução: 1; e Total de Votantes: 5";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2334095-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-11";"CESUBCRE";"Rejeitado o Requerimento de Retirada de Pauta. Sim: 1; Não: 0; Abtenção:0; Quórum de votação: 1; Obstrução: 0; e Total de Votantes:1";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2334095-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-11";"CESUBCRE";"Rejeitado o Requerimento de Retirada de Pauta. Sim: 1; Não: 0; Abtenção:0; Quórum de votação: 1; Obstrução: 0; e Total de Votantes:1";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2334095-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-11";"CESUBCRE";"Rejeitado o Requerimento de Retirada de Pauta. Sim: 1; Não: 0; Abtenção:0; Quórum de votação: 1; Obstrução: 0; e Total de Votantes:1";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2334095-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334095-11";"CESUBCRE";"Rejeitado o Requerimento de Retirada de Pauta. Sim: 1; Não: 0; Abtenção:0; Quórum de votação: 1; Obstrução: 0; e Total de Votantes:1";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Não"
"2334096-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334096-11";"CESUBCRE";"Rejeitado o Requerimento. Sim: 1; Não: 0; Abstenção: 0; e Quórum de Votação: 1. Obstrução: 0; e Total de Votantes: 1.";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Não"
"2334096-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334096-11";"CESUBCRE";"Rejeitado o Requerimento. Sim: 1; Não: 0; Abstenção: 0; e Quórum de Votação: 1. Obstrução: 0; e Total de Votantes: 1.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2334096-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334096-11";"CESUBCRE";"Rejeitado o Requerimento. Sim: 1; Não: 0; Abstenção: 0; e Quórum de Votação: 1. Obstrução: 0; e Total de Votantes: 1.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2334096-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2334096-11";"CESUBCRE";"Rejeitado o Requerimento. Sim: 1; Não: 0; Abstenção: 0; e Quórum de Votação: 1. Obstrução: 0; e Total de Votantes: 1.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";""
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";""
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"Republican";"";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";""
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"GOV.";"";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"União";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"Solidaried";"";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"Oposição";"";""
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";""
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"Maioria";"";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";""
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"Minoria";"";""
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";""
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"Podemos";"";"Não"
"2323617-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-56";"PLEN";"Rejeitada a Emenda de Plenário nº 1. Sim: 89; não: 211; total: 300.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"Oposição";"";"Liberado"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";""
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"União";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"Minoria";"";""
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"Solidaried";"";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";""
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"Republican";"";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";""
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";""
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"Maioria";"";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"Podemos";"";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";""
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";""
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Sim"
"2323617-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323617-49";"PLEN";"Mantido o texto. Sim: 229; não: 42; total: 271.";"GOV.";"";"Sim"
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"Republican";"";"Sim"
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";""
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"GOV.";"";"Sim"
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"Podemos";"";"Sim"
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"Minoria";"";"Não"
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";""
"2324900-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324900-55";"PLEN";"Mantido o texto. Sim: 204; não: 99; total: 303.";"União";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Sim"
